"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2015-03-07,51,"良",33,51,7,0.6,31,49,86
2015-03-08,51,"良",36,51,7,0.6,33,49,95
2015-03-09,54,"良",38,58,9,0.8,38,82,103
2015-03-10,47,"优",31,47,4,0.4,17,79,64
2015-03-11,32,"优",20,25,2,0.5,21,63,25
2015-03-12,43,"优",28,43,8,0.6,29,66,55
2015-03-13,54,"良",38,58,10,0.6,35,86,85
2015-03-14,64,"良",46,67,12,0.6,42,92,97
2015-03-15,61,"良",44,58,11,0.6,40,69,69
2015-03-16,73,"良",53,91,10,0.6,38,50,134
2015-03-17,55,"良",36,59,7,0.7,36,75,81
2015-03-18,48,"优",33,48,9,0.6,34,61,83
2015-03-19,54,"良",33,59,9,0.6,41,77,80
2015-03-20,60,"良",42,71,11,0.8,40,75,119
2015-03-21,61,"良",40,72,11,0.8,34,75,99
2015-03-22,63,"良",38,77,12,0.8,27,106,80
2015-03-23,64,"良",34,79,7,0.6,27,113,136
2015-03-24,36,"优",16,28,3,0.5,20,72,16
2015-03-25,40,"优",16,34,4,0.5,22,79,23
2015-03-26,34,"优",18,26,7,0.7,45,67,12
2015-03-27,40,"优",18,26,8,0.7,40,67,23
2015-03-28,56,"良",28,47,10,0.6,30,107,58
2015-03-29,61,"良",39,63,16,0.7,44,113,68
2015-03-30,53,"良",34,56,17,0.7,51,84,69
2015-03-31,51,"良",30,52,9,0.7,45,54,66
2015-04-01,40,"优",24,40,6,0.5,29,66,41
